K.J_EW
0.000000	0.00000000e+00
0.000000	-5.50000004e-05
0.020000	-5.50000004e-05
0.040000	-4.50000007e-05
0.060000	-3.99999990e-05
0.080000	-3.99999990e-05
0.100000	-3.50000009e-05
0.120000	-3.50000009e-05
0.140000	-2.99999992e-05
0.160000	-2.49999994e-05
0.180000	-2.49999994e-05
0.200000	-2.49999994e-05
0.220000	-1.99999995e-05
0.240000	-1.49999996e-05
0.260000	-1.49999996e-05
0.280000	-1.49999996e-05
0.300000	-9.99999975e-06
0.320000	-9.99999975e-06
0.340000	-9.99999975e-06
0.360000	-4.99999987e-06
0.380000	-4.99999987e-06
0.400000	-4.99999987e-06
0.420000	0.00000000e+00
0.440000	0.00000000e+00
0.460000	4.99999987e-06
0.480000	4.99999987e-06
0.500000	4.99999987e-06
0.520000	4.99999987e-06
0.540000	9.99999975e-06
0.560000	9.99999975e-06
0.580000	9.99999975e-06
0.600000	9.99999975e-06
0.620000	9.99999975e-06
0.640000	1.49999996e-05
0.660000	1.49999996e-05
0.680000	1.49999996e-05
0.700000	1.49999996e-05
0.720000	1.49999996e-05
0.740000	1.49999996e-05
0.760000	1.49999996e-05
0.780000	1.49999996e-05
0.800000	1.49999996e-05
0.820000	1.99999995e-05
0.840000	1.99999995e-05
0.860000	1.99999995e-05
0.880000	1.99999995e-05
0.900000	1.99999995e-05
0.920000	1.99999995e-05
0.940000	1.99999995e-05
0.960000	1.99999995e-05
0.980000	1.99999995e-05
1.000000	1.99999995e-05
1.020000	1.99999995e-05
1.040000	1.99999995e-05
1.060000	1.99999995e-05
1.080000	1.99999995e-05
1.100000	1.99999995e-05
1.120000	1.99999995e-05
1.140000	1.99999995e-05
1.159999	1.99999995e-05
1.179999	1.99999995e-05
1.199999	1.99999995e-05
1.219999	1.99999995e-05
1.239999	1.99999995e-05
1.259999	1.99999995e-05
1.279999	1.49999996e-05
1.299999	1.99999995e-05
1.319999	1.49999996e-05
1.339999	1.49999996e-05
1.359999	1.49999996e-05
1.379999	1.49999996e-05
1.399999	1.49999996e-05
1.419999	1.49999996e-05
1.439999	1.49999996e-05
1.459999	1.49999996e-05
1.479999	1.49999996e-05
1.499999	1.49999996e-05
1.519999	1.49999996e-05
1.539999	1.49999996e-05
1.559999	1.49999996e-05
1.579999	9.99999975e-06
1.599999	9.99999975e-06
1.619999	9.99999975e-06
1.639999	9.99999975e-06
1.659999	9.99999975e-06
1.679999	9.99999975e-06
1.699999	9.99999975e-06
1.719999	9.99999975e-06
1.739999	9.99999975e-06
1.759999	9.99999975e-06
1.779999	9.99999975e-06
1.799999	4.99999987e-06
1.819999	4.99999987e-06
1.839999	4.99999987e-06
1.859999	4.99999987e-06
1.879999	4.99999987e-06
1.899999	4.99999987e-06
1.919999	4.99999987e-06
1.939999	4.99999987e-06
1.959999	4.99999987e-06
1.979999	4.99999987e-06
1.999999	0.00000000e+00
2.019999	4.99999987e-06
2.039999	0.00000000e+00
2.059999	0.00000000e+00
2.079999	0.00000000e+00
2.099999	0.00000000e+00
2.119999	0.00000000e+00
2.139999	0.00000000e+00
2.159999	0.00000000e+00
2.179999	0.00000000e+00
2.199999	0.00000000e+00
2.219999	0.00000000e+00
2.239999	0.00000000e+00
2.259999	-4.99999987e-06
2.279999	0.00000000e+00
2.299999	-4.99999987e-06
2.319999	-4.99999987e-06
2.339998	-4.99999987e-06
2.359998	-4.99999987e-06
2.379998	-4.99999987e-06
2.399998	-4.99999987e-06
2.419998	-4.99999987e-06
2.439998	-4.99999987e-06
2.459998	-4.99999987e-06
2.479998	-4.99999987e-06
2.499998	-4.99999987e-06
2.519998	-4.99999987e-06
2.539998	-4.99999987e-06
2.559998	-4.99999987e-06
2.579998	-4.99999987e-06
2.599998	-4.99999987e-06
2.619998	-4.99999987e-06
2.639998	-9.99999975e-06
2.659998	-9.99999975e-06
2.679998	-9.99999975e-06
2.699998	-9.99999975e-06
2.719998	-9.99999975e-06
2.739998	-9.99999975e-06
2.759998	-9.99999975e-06
2.779998	-9.99999975e-06
2.799998	-9.99999975e-06
2.819998	-9.99999975e-06
2.839998	-9.99999975e-06
2.859998	-9.99999975e-06
2.879998	-9.99999975e-06
2.899998	-9.99999975e-06
2.919998	-9.99999975e-06
2.939998	-9.99999975e-06
2.959998	-9.99999975e-06
2.979998	-9.99999975e-06
2.999998	-9.99999975e-06
3.019998	-9.99999975e-06
3.039998	-9.99999975e-06
3.059998	-9.99999975e-06
3.079998	-9.99999975e-06
3.099998	-9.99999975e-06
3.119998	-9.99999975e-06
3.139998	-9.99999975e-06
3.159998	-9.99999975e-06
3.179998	-9.99999975e-06
3.199998	-9.99999975e-06
3.219998	-9.99999975e-06
3.239998	-9.99999975e-06
3.259998	-9.99999975e-06
3.279998	-9.99999975e-06
3.299998	-9.99999975e-06
3.319998	-9.99999975e-06
3.339998	-9.99999975e-06
3.359998	-9.99999975e-06
3.379997	-9.99999975e-06
3.399997	-9.99999975e-06
3.419997	-9.99999975e-06
3.439997	-9.99999975e-06
3.459997	-9.99999975e-06
3.479997	-9.99999975e-06
3.499997	-9.99999975e-06
3.519997	-4.99999987e-06
3.539997	9.99999975e-06
3.559997	-2.35000000e-04
3.579997	-1.38000003e-03
3.599997	2.30000005e-03
3.619997	1.10000001e-04
3.639997	-1.46000006e-03
3.659997	-3.62499990e-03
3.679997	6.73000002e-03
3.699997	1.49000005e-03
